Term,High Survival,Low Survival
"Synthesis, Secretion, And Inactivation Of Glucagon-like Peptide-1 (GLP-1) R-HSA-381771",0.01416875897821424,0.0645670039830778
mRNA 3-End Processing R-HSA-72187,0.007993730628898023,-0.0737448555416178
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949,-0.05765190397959514,0.0035917288997116673
Signaling By CSF3 (G-CSF) R-HSA-9674555,-0.056132311959100414,0.03934094552869164
Degradation Of Beta-Catenin By Destruction Complex R-HSA-195253,-0.061713733222422,0.0156812557719601
Interleukin-6 Family Signaling R-HSA-6783589,-0.04077164804581522,0.036621926369871126
RHO GTPases Activate PKNs R-HSA-5625740,-0.016942374580993503,0.03838667413812207
Organelle Biogenesis And Maintenance R-HSA-1852241,0.006018268804403248,-0.037582352892701135
Toll Like Receptor 7/8 (TLR7/8) Cascade R-HSA-168181,-0.030868182601189335,0.01822457091821261
Cyclin D Associated Events In G1 R-HSA-69231,-0.0738629659416618,-0.0073802213254457035
Synthesis Of Very Long-Chain Fatty acyl-CoAs R-HSA-75876,-0.045591090295832186,0.0304780464481343
"Platelet Activation, Signaling And Aggregation R-HSA-76002",-0.01611594510076308,0.03847455442373812
Response Of Mtb To Phagocytosis R-HSA-9637690,0.05889344286336639,-0.007107647586131777
Arginine biosynthesis,0.05198907494314149,-0.02715482555692786
NS1 Mediated Effects On Host Pathways R-HSA-168276,-0.0674846418993611,0.02842552057211416
Cooperation Of Prefoldin And TriC/CCT In Actin And Tubulin Folding R-HSA-389958,-0.054679289090004156,0.03447465880131999
"Inactivation, Recovery And Regulation Of Phototransduction Cascade R-HSA-2514859",0.031031920486007135,-0.020919840665994765
mRNA Splicing - Major Pathway R-HSA-72163,0.016496392561544677,-0.06793302679565372
Mitotic Prometaphase R-HSA-68877,-0.06509299674801403,0.009545398188673367
Non-alcoholic fatty liver disease,-0.0571798317811256,0.015363228050461591
Gap Junction Assembly R-HSA-190861,-0.017856817976006273,0.06527504388969374
Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289,-0.07086229840790738,-0.003047146793526261
PIP3 Activates AKT Signaling R-HSA-1257604,0.016310571652288386,-0.022609299805380345
MyD88 Dependent Cascade Initiated On Endosome R-HSA-975155,-0.029726234181916774,0.016831754955997046
Steroid biosynthesis,-0.0857314295281457,-0.01754020406396395
RNA Polymerase III Transcription Termination R-HSA-73980,0.0012917889717340926,-0.07580678336859992
Amino Acids Regulate mTORC1 R-HSA-9639288,0.01409032614849615,-0.04175585749727311
Branched-chain Amino Acid Catabolism R-HSA-70895,0.029149030261179522,-0.04955542057526441
Relaxin signaling pathway,0.021258285591059644,-0.017515116623309485
Phase I - Functionalization Of Compounds R-HSA-211945,0.04738172461247025,-0.00045638107821687184
GAG Synthesis Requires Tetrasaccharide Linker Sequence R-HSA-1971475,-0.059003252919590694,0.008105687904680935
VLDLR Internalisation And Degradation R-HSA-8866427,0.04847862320093857,-0.02568779529638736
G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616,-0.03260568682422923,0.03740322707582993
Signaling By Erythropoietin R-HSA-9006335,0.05402083921396105,-0.021728312860536992
Prolactin signaling pathway,0.03641260712915345,-0.004739627819635561
Synthesis Of PC R-HSA-1483191,0.002365888249653953,-0.04178593298800581
DNA Double Strand Break Response R-HSA-5693606,0.013211769867668522,-0.04259237484557477
Aquaporin-mediated Transport R-HSA-445717,0.034628414811051896,-0.013292218675797678
Metabolism Of Steroid Hormones R-HSA-196071,-0.040155677470750724,0.019695056799546983
Dual Incision In TC-NER R-HSA-6782135,-0.07074869001699158,-0.00312914775789888
Viral Messenger RNA Synthesis R-HSA-168325,-0.07276447225225222,0.010378597103826092
Acyl Chain Remodelling Of PE R-HSA-1482839,0.003439257745292678,0.050646129093157057
Signaling By ERBB2 R-HSA-1227986,0.010732340316275292,-0.019720331645710635
Interleukin-7 Signaling R-HSA-1266695,-0.025490618895729525,0.04153590680700828
Mitophagy R-HSA-5205647,-0.06686364133863974,0.00266377762860847
Phototransduction Cascade R-HSA-2514856,0.03010779364127794,-0.018754995371516533
Glycolysis / Gluconeogenesis,-0.02756287582793662,0.02879652808489712
Cardiac muscle contraction,0.028591400227032864,-0.03902177440085392
NOTCH3 Activation And Transmission Of Signal To Nucleus R-HSA-9013507,-0.05085369031684741,0.015544493280538063
tRNA Processing In Nucleus R-HSA-6784531,-0.07579343368311245,-0.0024614789115040905
Parkinson disease,-0.05672169567615725,0.015417318861507108
Formation Of Early Elongation Complex R-HSA-113418,-0.07354383677583039,-0.005838248212939231
HIV Transcription Initiation R-HSA-167161,-0.06906254524407751,-0.0017142756923556586
WNT Ligand Biogenesis And Trafficking R-HSA-3238698,0.059464801476929084,-0.0010853413212861215
Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,0.013453779682808703,-0.028370890261683913
NGF-stimulated Transcription R-HSA-9031628,0.028342079627048596,-0.035746889931077025
TRAF6 Mediated Induction Of NFkB And MAP Kinases Upon TLR7/8 Or 9 Activation R-HSA-975138,-0.026093075053218742,0.016299304724235884
Transport Of SLBP Independent Mature mRNA R-HSA-159227,-0.07727082011229418,0.015537375206833369
Signaling By NOTCH3 R-HSA-9012852,0.023106268488636516,-0.0313872823064589
Gap Junction Trafficking And Regulation R-HSA-157858,0.0445334033914987,-0.011901051776557054
Metabolism Of Folate And Pterines R-HSA-196757,0.021522726180125396,-0.042974163938770245
Spliceosome,0.011176190914990232,-0.06250422558994156
Citric Acid Cycle (TCA Cycle) R-HSA-71403,0.02520744940736733,-0.05566352151977835
Costimulation By CD28 Family R-HSA-388841,-0.04489831060994278,0.017903136306427328
TCF Dependent Signaling In Response To WNT R-HSA-201681,0.015068144223191,-0.024243502180759404
"Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042",0.024989454237580973,-0.03369961628243406
SARS-CoV-2 Infection R-HSA-9694516,-0.03217769176034777,0.019431330970268647
Striated Muscle Contraction R-HSA-390522,-0.027006414273263266,0.02323563435207869
Hypertrophic cardiomyopathy,-0.023401531570533724,0.018417106500547214
Sphingolipid Metabolism R-HSA-428157,-0.024977690251836673,0.019268171587095657
Dectin-2 Family R-HSA-5621480,0.016547692472714877,0.08133107157470264
Lipid and atherosclerosis,-0.01105355714189355,0.036086399796999534
Salmonella infection,-0.019145190410160384,0.02442772364378511
ISG15 Antiviral Mechanism R-HSA-1169408,-0.04410343148959079,0.019281611027914633
Termination Of O-glycan Biosynthesis R-HSA-977068,0.011316230890381232,0.06195204077677622
GAB1 Signalosome R-HSA-180292,0.03952866346889118,-0.021838384977431364
Nitrogen metabolism,0.004101602749792639,0.06124614091360756
Pantothenate and CoA biosynthesis,-0.03198340217347792,0.015330194972736194
Metabolism of xenobiotics by cytochrome P450,0.08068155773822451,0.03522751210425492
Porphyrin and chlorophyll metabolism,0.0005428636121554401,0.043774271903069185
Fructose and mannose metabolism,-0.04792961844109934,0.015730041319098217
