"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050900","leukocyte migration","202/6581","404/18986",0.5,1.44248594438535,6.54782096853479,1.12267383430452e-10,6.51661130184942e-08,4.59168226585409e-08,"LGALS3/MDK/RARRES2/GBF1/PLCB1/MSN/DPP4/SAA1/VAV3/SMPD3/ANXA1/MMP14/TNFAIP6/BCR/HSD3B7/TNFSF14/EDN2/SERPINE1/IL17RC/MYD88/SWAP70/F11R/FCER1G/EMP2/HMOX1/NF1/PPIA/BST1/PIK3R1/CKLF/VEGFA/SRC/PAFAH1B1/GDF15/HOXA7/PTK2/CCR5/FUT9/RAC2/CYP19A1/ITGA3/CCL7/MIA3/AZU1/TREM1/ITGB3/PODXL2/EDN3/PLEC/CCL5/MMP2/IL10/CHST2/RPL13A/CXCR2/GCNT1/FOXJ1/ABL2/PRTN3/EMILIN1/IL1A/SLAMF1/CCL20/PLVAP/CHST4/S100A9/PTN/TGFB2/SPNS2/CCR2/THBS1/CCL2/ICAM1/TNFRSF18/XCL2/MYO1G/DPEP1/GNAI1/BDKRB1/GATA3/SLAMF8/SOS1/S100A8/CXCL9/XCL1/F7/TREM2/KLRK1/BMP5/C5AR1/STAT5B/LCK/CXCL11/CD300A/CD69/PPIB/ALOX5/TRPV4/DEFA1B/FADD/TNFRSF14/LYN/CXCL10/CDC42/TNFSF11/P2RX4/ITGA2B/ROR2/CHGA/CCR7/NLRP12/ITGB1/RIPK3/WNK1/CXCR4/PTGER4/ITGA1/CD74/CCR1/MED23/ASCL2/EPX/ITGB7/CXCR3/PPBP/PECAM1/CALR/PLG/PF4V1/IRAK4/S100A12/FPR2/MSMP/CCL26/PIKFYVE/CXCL16/PYCARD/TMEM102/GPR183/IL27RA/CX3CL1/RAC3/GPSM3/PDGFD/PIK3CG/IL6/DNM1L/CALCA/GPR18/ITGA4/IL17A/ITGB2/CXCL13/F2RL1/PF4/CXCL6/MADCAM1/CRKL/ADD2/SFTPD/GPR15/CCL13/SPN/TACR1/CCL23/WDR1/HCK/AIF1/VAV1/FUT4/C3AR1/SYK/CD99/ABL1/TNFRSF11A/ECM1/NCKAP1L/ADORA1/B4GALT1/ITGA2/PGF/EPS8/TGFB1/ITGAL/ANO6/SLC12A2/CD99L2/ITGA7/CAMK1D/CSF3R/LGALS9/JAGN1/S1PR1/NBL1/EDNRB/SCG2/CD34/CD9/MAPK3/AKIRIN1/RHOA/SIRPA",202
"GO:0042063","gliogenesis","181/6581","355/18986",0.509859154929577,1.47092932920422,6.52386092670571,1.39175460670628e-10,7.40529430318298e-08,5.21785893777424e-08,"MDK/MAPT/BMP2/MMP14/GSX2/DLL1/DAB2IP/OLIG1/ZMIZ1/TTBK1/SOX8/CLCF1/WASF3/KCNJ10/SOX6/MYD88/HEXB/NF1/OLIG2/NOG/TIAM1/CNTN1/PTEN/NTRK2/PAFAH1B1/RNF112/ZNF488/CDK1/MXRA8/ABCA2/AZU1/MECP2/DAAM2/LIF/NR2E1/HDAC11/ABCC8/PLEC/DNER/VTN/NF2/GPR157/BCAN/PTPN11/CDKN2B/DICER1/LAMA2/SPINT1/NFIB/MBD1/LAMB1/RRAS/CDK5R1/KLF15/COL3A1/VIM/S100A9/PTN/TGFB2/DUSP10/CCR2/RELN/LEF1/CCL2/SOX1/EPM2A/KRAS/BIN1/SOS1/S100A8/TREM2/C5AR1/TSPAN2/GAP43/COL6A1/SCRIB/ASPA/ZEB2/LYN/PTPRB/QKI/P2RX4/ROR2/PRX/B4GALT6/SMO/CXCR4/SLC7A5/ASCL2/CDKN2C/MMP24/CRB1/TP73/SLC8A3/GPM6B/ROR1/MED12/NAB2/PARD3/HES5/GPR183/CX3CL1/NKX6-1/IL6/TTC21B/PHGDH/TPPP/ERBB2/NDN/GPR17/CHRM1/NCSTN/P2RY1/EOMES/NSUN5/C1QA/STAT3/NKX2-2/HES1/CRKL/PLP1/APCDD1/ILK/NOTCH1/TSPO/ANO1/AREG/DLX1/EZH2/NEUROD4/ID4/LRP8/CDH2/TAL1/WDR1/HAPLN4/PRDM8/GRN/PITX3/GRB2/PICK1/SUN2/GCM1/CDK5R2/CNP/HDAC1/MYB/TLR2/ABL1/FA2H/PLAG1/TUBA1A/NDUFS2/CDK6/LAMC3/ETV5/SOX2/TGFB1/EIF2B3/GPC1/EIF2B5/LPAR1/NAB1/SIRT2/ZNF365/METTL14/HAPLN2/LAMB2/NR1D1/ASCL1/ERBB3/MBOAT7/TNFRSF21/METTL3/SOX4/CD9/VCAN/NDRG1/MAPK3/RHOA/DAG1",181
"GO:0007389","pattern specification process","231/6581","476/18986",0.485294117647059,1.40005988719755,6.43840270219652,2.03993959600175e-10,9.28576186629728e-08,6.54285887426197e-08,"HOXC10/HOXD11/DNAH11/NKX2-5/HOXC8/HOXA2/HOXA5/SHROOM3/HOXD10/HOXD13/HOXC13/HOXA4/HOXA6/ABI1/SPRY1/ACVR2B/HOXC11/BMP2/HOXC9/ZIC3/LDB1/HOXA3/GSX2/APC2/HOXC6/MEOX2/SUFU/HES6/RIPPLY2/MEIS3P1/HOXB5/DLL1/HOXB8/WT1/STIL/HOXB4/DSCAML1/AURKA/NRP1/NKD1/SSBP3/HOXD9/NOG/LBX1/SYNGAP1/FBXL15/HOXD12/DVL1/HIPK2/HOXA7/ATM/PTCH1/HOXB3/STC1/GDNF/TSHZ1/FEZF1/PBX1/NRG3/BMP4/DAAM2/TCTN1/PCSK5/KAT2A/HOXB7/IFT57/FGFR1/HOXB2/GATA4/MIB1/LRP4/DMRTA2/TCAP/PBX2/HEY2/TMEM107/WNT3/FOXJ1/NR2F2/ERBB4/ZEB1/SNAI1/HOXA10/SEMA3F/BHLHE40/HOXB9/FOLR1/BMPR2/PCSK6/FZD5/BPTF/GATA5/RELN/LEF1/EN1/SOX1/MEOX1/OTX1/BMP5/OSR2/HAND2/HOXA9/BARX1/PITX2/TDRKH/TBX3/HOXC5/C2CD3/RING1/NDRG4/SMO/OTX2/HOXD4/HOXB6/CER1/IRX2/ACVR2A/APC/HES2/PKD2/GDF11/SETDB2/DAND5/NEUROG1/ACD/HOXC4/NEK8/NEUROD1/PCGF2/AXIN2/BMPR1A/MED12/MMP21/C3/BMI1/HEY1/FEZF2/GRHL3/MNS1/CXXC4/XRCC2/DLL3/HES5/RBPJ/SIX2/TTC21B/TMED2/LHX3/MLLT3/NODAL/ENG/TDRD5/TDRD6/TBX6/WNT1/HES7/CITED2/KDM2B/PBX3/EOMES/IFT140/BASP1/C1QA/MEIS1/PPP2R3A/NKX2-2/HES1/CRKL/CDON/FGF8/DLL4/NOTCH1/WDR77/CELSR2/VAX2/FUT6/DLX1/CHRD/HOXD8/SIX3/NKX3-2/BICC1/CCDC103/ARL13B/HEYL/FKBP8/SP8/EFNB1/MEIS2/HES3/HHEX/CRB2/SOX17/TP63/ZBTB16/GPR161/HOXA11/NRARP/EPB41L5/OFD1/WNT8B/BCOR/FOXB1/POFUT1/CHSY1/HES4/AXIN1/DKK1/WNT7B/TAF10/EP300/FRS2/BMPR1B/BMP1/MID1/ATP6AP2/VANGL2/SFRP2/TGFBR1/FOXC1/DVL2/ZIC1/NBL1/ASCL1/IFT52/BTG2/GAS8/MEIS3/ETS2/NOMO1/AP1B1",231
"GO:0007163","establishment or maintenance of cell polarity","125/6581","227/18986",0.550660792951542,1.58864090791338,6.49847405054233,2.04778539662263e-10,9.28576186629728e-08,6.54285887426197e-08,"RICTOR/CYTH1/CLASP2/GBF1/NUMA1/OPHN1/RAB11FIP2/MSN/MYO18A/DST/SPRY1/RUFY3/RHOJ/SPRY2/GPSM1/CENPA/WEE1/CORO7/FERMT1/SKA1/IGF1R/CDC42BPB/KIF2C/DCTN1/ATN1/SKA3/NDC80/BCCIP/PARVB/PLK1/SLC9A6/FRMD4A/PAFAH1B1/PTK2/BRSK2/PLEKHG3/HTT/DLG5/PDLIM1/PKD1/MAD2L1/DIAPH3/ARHGEF11/ALPK2/AMOTL2/RAP1B/FBXW11/HDAC3/FOXJ1/ABL2/UST/EPHB1/SNX27/ARF4/DLG2/SLC9A1/CLASP1/GATA3/FLOT2/KAT5/SCRIB/CDC42/CD3G/MARK2/CCR7/ITGB1/FGF13/KIAA1614/KANK1/AQP1/CRB1/ACTR3/PRKCZ/SPAG5/FSCN3/PARD3/LMNA/HES5/NEK3/RAC3/LLGL1/CDK5RAP2/ARFGEF1/WWC1/STK11/HES1/CRKL/PARD6A/CAP1/LRRC7/ILK/ACTB/KCNJ8/CRB3/STK25/GSK3B/SPN/BRSK1/TCIRG1/WDR1/CRB2/NDE1/PARVG/MAP7/CAP2/ABL1/FBF1/WNT7B/NCKAP1L/AMOTL1/IFT20/PARD3B/ANK1/CTNNA1/DLG3/CLIC4/TRAF3IP2/DYNLT1/DLG4/RHOU/RHOBTB2/GPSM2/PARVA/CKAP5/RHOA",125
"GO:0030900","forebrain development","206/6581","416/18986",0.495192307692308,1.4286158872278,6.43816110444222,2.1814632418866e-10,9.28576186629728e-08,6.54285887426197e-08,"MDK/EZH1/WDR37/OPHN1/PLCB1/TSC1/SLITRK5/BMP2/ZIC3/HERC1/GSX2/RAPGEF2/CCKAR/FXR2/DAB2IP/ZMIZ1/CASP3/HOOK3/PEX5/STIL/IGF1R/SECISBP2/NRP1/NF1/OLIG2/NOG/PTEN/NTRK2/KIF26A/SRC/PAFAH1B1/LMX1A/OTP/SSTR2/OXTR/SEMA6B/KDM6B/ASPM/SLIT1/FEZF1/NRG3/MECP2/BMP4/CHD7/TCTN1/NR2E1/SSTR1/CCDC85C/KAT2A/FGFR1/KIF14/CCDC141/PTPRS/PPP1R9B/SCT/NF2/TRAPPC9/DMRTA2/TNR/WDR62/ATF5/BCAN/NR2F2/ERBB4/TWSG1/ZEB1/TOP2B/NFIB/LAMB1/LHX5/CDK5R1/COL3A1/GDF7/TACC2/DIXDC1/RELN/LEF1/ZSWIM6/SOX1/TYROBP/ARX/NCOA1/NIN/TACC3/UBB/TOX/KRAS/IGF2BP1/OTX1/PHLPP2/PITX2/DNAJB1/CNTNAP2/PCSK1/TBX3/PRDM13/PHACTR1/NDST1/PITX1/FGF13/SMO/SHANK3/CXCR4/BBS2/OTX2/VPS13B/AGTPBP1/AKNA/RAN/PCM1/B2M/FOXP1/NEUROG1/NEUROD1/AQP1/BMPR1A/ALDH1A3/FEZF2/HES5/SEMA3A/RBPJ/AVPR2/RAC3/TTC21B/LHX3/DLC1/SEMA3E/GATA2/WNT1/GHRH/KDM2B/CHD5/CHRNB2/EOMES/NSUN5/E2F1/HES1/CRKL/CDON/FGF8/PAX5/TSKU/NOTCH1/NUMBL/VAX2/DCLK2/DLX1/EZH2/SIX3/ID4/KCNC1/GSK3B/LRP8/BCL11B/CDH2/ARHGAP11B/FUT10/ARL13B/FOXP2/SOX3/PRDM8/RTN4R/SUN2/CDK5R2/POU3F3/CNP/CEP120/FXR1/FLNA/NDE1/HDAC1/UQCRQ/FOXB1/MDGA1/ZNF335/DKK1/WNT7B/BAX/TUBA1A/SETD2/EPHA5/RRM1/CDK6/TBX19/FRS2/TACC1/SOX2/CSNK2A2/EIF2B5/LPAR1/XRN2/METTL14/FBXO45/HPRT1/ZIC1/BBS4/ASCL1/MBOAT7/RAB3GAP1/BTG2/METTL3/NUMB/GMPPA/APLP1/SCN2A/RHOA",206
"GO:0007059","chromosome segregation","210/6581","429/18986",0.48951048951049,1.41222400149615,6.29014850330207,5.28686472726004e-10,2.10978945522221e-07,1.48658288449404e-07,"CLASP2/NUMA1/ANKRD53/SIRT1/NEK6/TUBGCP2/PTTG1/CCNB1/DYNC1H1/TUBGCP6/KIF4A/LZTS2/TLK2/ANAPC2/RECQL5/KIF18A/CDC6/MMS19/TRIP13/SMC4/SMARCC2/UVRAG/BEX4/DIS3L2/CENPN/PSRC1/CDCA8/STIL/SKA1/AURKA/CCNB2/KIF2C/EHMT2/NUP37/CENPM/BCL7A/NEK2/HJURP/BCL7B/KIF23/CDCA2/SYCP2L/SKA3/NDC80/DLGAP5/BCCIP/NUSAP1/PTEN/SMC3/CENPL/PLK1/UBE2C/CENPE/FAM83D/CDC20/ATM/ECT2/NUF2/ASPM/CENPK/CDK1/SENP6/KATNB1/BUB1/PLSCR1/KIF4B/MAD2L1/PRC1/TTK/NCAPH/BRD7/BIRC5/ESCO2/KIF14/CHEK2/DIAPH3/PRAP1/PUM2/AURKB/ESPL1/TPX2/MYBL2/MND1/RAD18/TOP2A/OIP5/KIFC1/TUBGCP3/ITGB3BP/HDAC3/NCAPG/TOP2B/DSN1/BUB1B/SPC24/USP44/TOP3B/NIPBL/IK/CENPF/AKAP8L/CENPW/TTN/CDCA5/INO80/TACC3/KIF15/SPC25/BRIP1/CLASP1/CENPH/KIF2A/ZWILCH/RACGAP1/ARID1B/DDB1/RGS14/PHF10/DMC1/KAT5/TUBB8/KAT2B/VPS4A/MKI67/MAEL/CDC42/TUBGCP4/CENPI/MAP1S/HAUS8/SMARCA4/ZWINT/ACTL6B/APC/RAN/CENPT/CIAO1/CENPO/SETDB2/NCAPG2/HAUS1/FANCD2/SRPK1/REC8/PSMC3IP/ACTR3/HAUS3/ACTL6A/SPAG5/GOLGA2/BRCA1/CEP63/BUB3/CDK5RAP2/HNRNPU/TEX15/TNKS/HECW2/ZCWPW1/TPR/CEP192/FBXO5/PTTG3P/MSH4/TUBG2/CCNE1/ACTB/SYCP2/SYCE1/KIF11/BCL7C/CHMP4C/PBRM1/SMARCA2/CTCF/FLNA/NDE1/TERF1/KLHL22/CSNK2A1/TUBGCP5/BOD1/KIF18B/CDT1/NEK7/ARID2/RAD21/CENPP/NSMCE2/ANAPC5/CEP97/CHMP7/RRS1/CSNK2A2/RCC1/KIFC2/SIRT2/NCAPH2/GEM/UBE2I/KNTC1/DPF1/MAPRE2/DPF3/GTF2B/STAG2/GPSM2/CHMP2A/PUM1/RHOA",210
"GO:0043123","positive regulation of canonical NF-kappaB signal transduction","122/6581","223/18986",0.547085201793722,1.57832542793734,6.32741678071018,5.8180063858596e-10,2.15568705554618e-07,1.51892288264507e-07,"LGALS1/NEK6/TRIM8/S100A13/CARD14/LTF/PELI2/TNFSF14/DAB2IP/CASP8/ZDHHC17/TFRC/MYD88/PRKCE/HMOX1/IFIT5/LITAF/VEGFA/TNFRSF1A/BIRC3/TRIM6/ECT2/TRIM21/RIPK1/S100A4/TERF2IP/SECTM1/CARD16/IRAK2/LTBR/TIFA/RHOC/CASP1/CD40/CD40LG/NFAT5/FBXW11/PPM1A/SHISA5/TRIM34/IL1A/TRIM62/MAP3K3/SLC20A1/TNFRSF19/TRIM38/TRAF5/FLOT2/TRIM5/FASLG/UNC5CL/FKBP1A/FADD/CHUK/TNFSF11/CCR7/TRIM13/CFLAR/CD74/EDAR/RNF31/CCDC22/MIB2/IRAK4/UBD/ROR1/TRADD/S100A12/CANT1/LIMS1/TRIM52/BST2/TMEM106A/PYCARD/CX3CL1/GPRC5B/BCL10/TSPAN6/STAT3/F2RL1/TLR3/MUL1/CLEC7A/LRRC19/LTB/ILK/CAV1/TLR8/PINK1/PRKCB/EDA2R/CD36/EDA/TNFSF10/HLA-DRB1/TLR7/FLNA/PIM2/PELI1/ABL1/ALPK1/GAPDH/ECM1/TICAM2/NOD1/TGFB1/IKBKE/ZDHHC13/LPAR1/TRAF3IP2/LGALS9/CD4/TMED4/PARP1/EDNRB/XIAP/DDX1/PLK2/RIPK2/AKAP13/VAPA/RHOA",122
"GO:0042770","signal transduction in response to DNA damage","109/6581","194/18986",0.561855670103093,1.62093781379385,6.33162715723874,6.07711307749901e-10,2.15568705554618e-07,1.51892288264507e-07,"SIRT1/WAC/TAOK2/FOXO4/E2F7/FBXO4/CDKN1B/DYRK3/TWIST1/GTSE1/RAD51/SMYD2/BCL3/PLK1/ERCC6/SNAI2/HIPK2/ATM/CDK1/FOXM1/FOXO3/CLSPN/CHEK2/PRAP1/CD44/SP100/TRIM39/TFAP4/FOXN3/PTPN11/HUS1/CASP9/GIGYF2/CDK2/SNAI1/TIPIN/DTL/PPP1R10/PARP9/CHEK1/PLA2R1/PLK3/WDR76/CDKN2A/BRIP1/DYRK1A/GADD45A/KAT5/EME1/FBXO31/MYO6/TAOK3/LYN/CD74/BATF/SPRED2/RNF8/FANCD2/CDC5L/NEK11/RPS6KA6/BRCA1/CEP63/MDC1/MUC1/MUS81/IER3/BRCA2/WNT1/TRIAP1/PPP2R5C/DDX5/E2F1/TP53BP1/CASP2/COPS3/MAPK12/PRPF19/RAD17/BRSK1/DTX3L/XPC/GRB2/CDK5RAP3/HINFP/FBXO6/BID/USP10/ABL1/RPA2/MAP2K6/MBTPS1/TELO2/RINT1/SPRED1/ZNF830/ING4/ZMPSTE24/DONSON/BLM/NBN/RFWD3/PLK2/RPL26/SOX4/FEM1B/CDC14B/NDRG1/MAPK3",109
"GO:0007249","canonical NF-kappaB signal transduction","166/6581","327/18986",0.507645259938838,1.46454230439124,6.17174289518819,1.21492756544537e-09,4.00121192738027e-07,2.81930178092128e-07,"USP20/LGALS1/SIRT1/NEK6/ZMYND11/MYO18A/TRIM8/S100A13/CARD14/MAPKBP1/LTF/PELI2/TNFSF14/BTRC/DAB2IP/CASP8/ZDHHC17/TFRC/MYD88/PRKCE/HMOX1/NFKBIL1/IFIT5/LITAF/BCL3/VEGFA/TNFRSF1A/SLC39A8/BIRC3/ANGPT1/TRIM6/ECT2/TRIM21/RIPK1/S100A4/PPM1B/TERF2IP/SECTM1/CARD16/PRDX4/IRAK2/LTBR/TIFA/RHOC/CASP1/TRIM39/CD40/CD40LG/NFAT5/FBXW11/PPM1A/SHISA5/HSPB1/TRIM34/IL1A/TRIM62/MAP3K3/SLC20A1/CREBBP/TNFRSF19/TRIM38/NKIRAS1/TREM2/TRAF5/FLOT2/TRIM5/RELB/FASLG/UNC5CL/RHOH/FKBP1A/FADD/CHUK/TNFSF11/CCR7/NLRP12/TRIM13/CFLAR/CD74/EDAR/RNF31/CCDC22/MIB2/IRAK4/UBD/ROR1/TRADD/S100A12/CANT1/LIMS1/PDPK1/TRIM52/BST2/TANK/TMEM106A/PYCARD/ERC1/CX3CL1/GPRC5B/TRIM59/BCL10/TSPAN6/WDR83/STAT3/F2RL1/TLR3/MUL1/CLEC7A/LRRC19/LTB/ILK/OPTN/PRDX1/TNFAIP3/ZC3H12A/NR1H4/CAV1/TLR8/PINK1/PRKCB/EDA2R/CD36/RORA/EDA/TNFSF10/HLA-DRB1/TLR7/ZFAND6/FLNA/HDAC1/PIM2/PELI1/TLR2/USP10/TGFBR3/ABL1/ALPK1/GAPDH/KLF4/ECM1/EP300/TICAM2/NOD1/TGFB1/IKBKE/ZDHHC13/LPAR1/TRAF3IP2/PER1/NFKB1/LGALS9/CD4/TMED4/NR1D1/PARP1/EDNRB/RASSF2/SPHK2/XIAP/DDX1/PLK2/RIPK2/AKAP13/VAPA/RHOA/SIRPA",166
"GO:0003002","regionalization","209/6581","430/18986",0.486046511627907,1.40223052268157,6.144972321002,1.2533161871199e-09,4.00121192738027e-07,2.81930178092128e-07,"HOXC10/HOXD11/DNAH11/NKX2-5/HOXC8/HOXA2/HOXA5/HOXD10/HOXD13/HOXC13/HOXA4/HOXA6/ABI1/SPRY1/ACVR2B/HOXC11/BMP2/HOXC9/ZIC3/LDB1/HOXA3/GSX2/HOXC6/MEOX2/SUFU/HES6/RIPPLY2/HOXB5/DLL1/HOXB8/WT1/STIL/HOXB4/DSCAML1/AURKA/NRP1/NKD1/SSBP3/HOXD9/NOG/LBX1/FBXL15/DVL1/HIPK2/HOXA7/ATM/PTCH1/HOXB3/GDNF/TSHZ1/FEZF1/PBX1/BMP4/DAAM2/TCTN1/PCSK5/KAT2A/HOXB7/IFT57/FGFR1/HOXB2/GATA4/MIB1/LRP4/DMRTA2/TCAP/PBX2/HEY2/TMEM107/WNT3/FOXJ1/NR2F2/SNAI1/HOXA10/SEMA3F/BHLHE40/HOXB9/FOLR1/BMPR2/PCSK6/FZD5/BPTF/GATA5/RELN/LEF1/EN1/SOX1/MEOX1/OTX1/HAND2/HOXA9/BARX1/PITX2/TDRKH/TBX3/HOXC5/C2CD3/RING1/NDRG4/SMO/OTX2/HOXD4/HOXB6/CER1/IRX2/ACVR2A/HES2/PKD2/GDF11/SETDB2/DAND5/NEUROG1/ACD/HOXC4/NEK8/NEUROD1/PCGF2/AXIN2/BMPR1A/MED12/MMP21/C3/BMI1/HEY1/FEZF2/MNS1/CXXC4/XRCC2/DLL3/HES5/RBPJ/SIX2/TTC21B/TMED2/LHX3/MLLT3/NODAL/ENG/TDRD5/TDRD6/TBX6/WNT1/HES7/CITED2/KDM2B/PBX3/EOMES/IFT140/BASP1/C1QA/PPP2R3A/NKX2-2/HES1/CRKL/CDON/FGF8/DLL4/NOTCH1/CELSR2/VAX2/DLX1/CHRD/HOXD8/SIX3/NKX3-2/BICC1/CCDC103/ARL13B/HEYL/FKBP8/SP8/HES3/HHEX/CRB2/SOX17/TP63/ZBTB16/GPR161/HOXA11/NRARP/EPB41L5/OFD1/WNT8B/FOXB1/POFUT1/CHSY1/HES4/AXIN1/DKK1/WNT7B/TAF10/EP300/FRS2/BMPR1B/BMP1/ATP6AP2/VANGL2/SFRP2/TGFBR1/FOXC1/DVL2/NBL1/ASCL1/IFT52/BTG2/GAS8/ETS2/NOMO1/AP1B1",209
"GO:0051960","regulation of nervous system development","222/6581","463/18986",0.479481641468682,1.38329105681878,6.08157938518865,1.75914338927273e-09,5.34863359071731e-07,3.76871120087801e-07,"MDK/MAPT/SS18L1/SRPX2/ANXA2/RUFY3/SLITRK5/BMP2/ZFYVE27/GSX2/RAPGEF2/CUL7/PLXNB3/PRTG/ANAPC2/HES6/NLGN2/SPP1/S100A10/FXR2/DLL1/TTBK1/SOX8/CLCF1/HOOK3/WASF3/IL1RAP/ELL3/NRP1/NF1/TRAK1/LRRC24/OLIG2/NOG/TIAM1/SYNGAP1/PTEN/NTRK2/VEGFA/PAFAH1B1/OTP/OXTR/LRTM2/HOXB3/RNF112/ZNF488/CLSTN2/HDAC6/AMIGO2/ASPM/CTSC/DIP2B/NRXN1/SLIT1/DLG5/SHOX2/MCF2/PER2/FEZF1/CBLN1/MECP2/CHD7/DAAM2/LIF/SPEN/NR2E1/KIF14/FMR1/LPIN1/LRRTM3/ABCC8/PTPRS/PLXNB1/LRP4/NF2/DMRTA2/CUX2/TNR/TWF2/WDR62/BCAN/HEY2/LRRTM1/CDKN2B/WNT3/DICER1/SPINT1/CRABP2/MAP2/MBD1/TRPV2/HMGB2/EPHB1/TRIM11/SEMA3F/SERPINF1/BHLHE40/SEMA6C/BMPR2/PTN/DUSP10/RELN/LEF1/SEMA3G/ULK1/NIN/KRAS/BIN1/TREM2/RGS14/CBLN2/FN1/SLITRK6/TYMP/GDI1/ASPA/NAP1L1/GOLGA4/LYN/QKI/PPP3CA/DSCAM/ITGB1/FGF13/SMO/SHANK3/CXCR4/LIG4/SLC7A5/LIMK1/ASCL2/HLTF/PCM1/B2M/IFRD1/IL1RAPL1/HES2/TP73/BMPR1A/CST7/HEY1/PTPRD/FEZF2/PARD3/XRCC2/TBC1D24/DLL3/HES5/SEMA3A/BDNF/CX3CL1/NKX6-1/ACE/IL6/TPPP/GATA2/HES7/SLITRK1/SEMA4D/NSUN5/STK11/NKX2-2/HES1/CDON/RASSF10/DLL4/NOTCH1/NUMBL/TSPO/MT3/DLX1/EZH2/ID4/STK25/LRP8/SORL1/LRRTM2/HEYL/HAPLN4/SLITRK2/HES3/PITX3/POU4F2/NLGN1/RTN4R/FXR1/CHODL/HDAC1/MYB/CDH4/TLR2/ZNF335/PARP6/DKK1/SEMA4A/SLITRK4/PLAG1/MTMR2/CTNNA1/ETV5/TGFB1/IQSEC2/SIRT2/ZNF365/HAPLN2/LRRN1/OBSL1/DBN1/DYNLT1/YTHDF2/NR1D1/TRIM46/DNAJB11/ASCL1/MACF1/PLXND1/TNFRSF21/BTG2/NUMB/VCAN/KIFAP3/DAG1",222
"GO:0016055","Wnt signaling pathway","226/6581","476/18986",0.474789915966387,1.36975556063483,5.95069707543044,3.70730206432399e-09,1.07596016730494e-06,7.58134403010562e-07,"MDK/ZRANB1/IGFBP2/NKX2-5/TSC2/FBXW4/APCDD1L/TCF7L2/BMP2/TMEM170B/LRP6/LDB1/TNKS2/CALCOCO1/APC2/FRAT1/RNF146/FAM53B/LZTS2/JRK/SDC1/USP34/FZD1/BTRC/DAB2IP/FERMT1/ATP6V1C2/NKD1/CTHRC1/NOG/TIAM1/BCL7B/NDRG2/PTEN/FRAT2/SRC/DVL1/SNAI2/TLE3/ASPM/CSNK1E/ITGA3/CCNY/CHD8/RPS12/PKD1/PPM1B/CCNYL1/BRD7/DAAM2/FOXO3/FRZB/FZD6/PORCN/CELSR3/ALPK2/WNT16/ETV2/DKKL1/AMOTL2/SFRP4/LRP4/LYPD6/PLEKHA4/FBXW11/WNT3/DEPDC1B/PPM1A/LGR6/SNAI1/KLF15/WWTR1/IGFBP4/TCF7/FOLR1/FZD5/DIXDC1/FOXL1/LEF1/NXN/UBR5/MBD2/LGR5/PRDM15/EPM2A/GATA3/DCDC2/TERT/DACT3/PCDH11Y/SENP2/DDB1/BARX1/COL6A1/COL1A1/HECW1/LATS2/ZEB2/OTUD5/CDC42/CELSR1/MARK2/ROR2/WNK1/TMEM67/USP47/SMARCA4/WNT10A/ANKRD6/ZNRF3/APC/KANK1/SIAH2/KREMEN2/PKD2/ZBED3/SULF2/WNT9B/FZD7/CITED1/AXIN2/ROR1/MED12/FZD8/WNT9A/CXXC4/RBPJ/GRB10/SHISA2/RAC3/GPRC5B/BCL9L/TMEM88/RTF1/TTC21B/MLLT3/RNF14/WNT1/TNKS/IGFBP6/TMEM88B/PPP1CA/NID1/STK11/PPP2R3A/TGFB1I1/WNK2/APCDD1/CTNND2/ILK/TSKU/NOTCH1/CELSR2/FGF9/CCNE1/RSPO1/TNFAIP3/VAX2/TBL1XR1/CAV1/CYLD/GSK3B/FZD2/BICC1/CDH2/EGF/TCF7L1/TNIK/HHEX/EDA/SOX17/RSPO4/MDFIC/NOTUM/CELA1/NRARP/SNX3/RSPO3/WNT8B/WNT5B/HDAC1/CSNK2A1/WWOX/NLK/TLR2/CDH3/ABL1/AXIN1/DKK1/WNT7B/KLF4/APOE/AMOTL1/SPEF1/FZD9/IFT20/LRRFIP2/SPIN1/SOX2/TGFB1/PRICKLE2/TAX1BP3/NPPA/CSNK2A2/ATP6AP2/PRKAA2/GPC4/VANGL2/RUVBL1/NFKB1/SFRP2/DVL2/TMEM64/BBS4/EDNRB/MACF1/STK4/PIAS4/XIAP/MCC/TMEM198/SOX4/RHOA/DVL3/GNAQ/CPE",226
